frame,y_px,x_px,flux_adu,sigma_px,se_flux_adu,se_y_px,se_x_px
2,72.046565531538,13.184866680170199,45113.92179818016,2.303691831766066,2806.8606793474264,0.04491759338385774,0.060976761521686663
2,73.34998649256765,15.168838456973898,165518.44598428786,1.395665130119081,13807.964762066327,0.024034000763296384,0.06712504198249994
2,72.19114239992149,13.804992150489792,109387.38990305837,1.267974383339873,9305.366496228173,0.04267779703120348,0.04168240982109495
2,74.19434561284677,14.312732025431123,12136.130902522767,1.0150000002175,7012.691926232295,0.18905557666561246,0.14871970217203107
2,90.09249775723049,93.86734850271635,26983.429549790868,2.7400726598181593,1321.2202999813112,0.05283886769437071,0.07139320013529285
2,91.03467673575452,96.26618675661011,34220.10193516073,1.2196712068470519,4876.836317959211,0.03410413107688833,0.09401601032616867
2,90.64692990522592,94.7925384632254,122158.24868501729,1.3654517772959474,4886.77321115992,0.013934575704358344,0.03679696994787971
2,33.54931776875045,70.55538570865465,29189.43159054616,2.5456316177985743,2618.529666276879,0.07102277492682411,0.1065943731257511
2,34.29817442369115,72.80649961016087,50121.35616516586,1.283271127792983,9460.990218301364,0.04286704236897678,0.12586606055859811
2,33.92131505561394,71.38453171546881,145629.4030782301,1.3615786074756455,9573.82137287999,0.019318883439089284,0.05364792433518727
2,38.07628789321473,76.57747994101423,4303.755403719561,1.9393319420043786,461.9315603829143,0.13639357138051839,0.18898755649269977
2,80.18201121518331,117.96220390633137,9163.585016811176,2.3230694610004297,706.4005462991671,0.08614119326812403,0.174094950393976
2,83.32738070483917,127.4999999995,2282.594038204667,1.8647117400053268,967.2250654658093,0.3031314608156451,0.7485881374564268
2,81.47047607633777,121.39343117166028,26033.601292371437,1.246869035451601,5097.152747647416,0.05776401309222933,0.12580815506346033
2,80.97600803056608,122.89112215919967,86723.49143741323,1.3633747496144157,5545.574483569344,0.02183924756608877,0.05494009134688402
2,78.0086456525618,122.24172845606725,4653.000001133094,1.6944432942229137,1008.3950619626294,0.3061817388087831,0.14822880456576454
2,85.54801075845847,121.2074878965775,967.1888149481451,1.2702839604342848,189.47147844927076,0.22997502528062522,0.1782822532814226
2,52.87327618783222,63.896370827932145,9072.18481373801,1.262852661661102,1533.7775197142819,0.08973799019535927,0.11066688078921023
2,52.09294634441217,62.891158317066804,2622.626782979742,1.024915306855248,1541.7505197255532,0.19787716617063836,0.24315928007610108
2,50.08288830005899,64.47993679225955,2234.372279159238,2.76969413469351,861.0640974937063,0.4172440050365804,0.7075876571645512
2,37.59808268675917,95.36833537360744,3106.419298178624,1.884056403280664,802.3448065366231,0.3379703754065463,0.20800585096821844
2,35.97568708472075,96.22609478709315,5770.15745704682,1.3134479878012186,793.7204264249036,0.08712366504602514,0.06307460424563362
2,13.183160095890038,65.02611245674883,5191.229417197636,1.3675560595373286,148.87435608587637,0.03781646367849878,0.03811101742870757
2,2.2295732222740887,107.36818371473854,2380.364821864889,1.5932604611430792,557.649568794503,0.25509906275941446,0.271153302755447
2,0.6200351230079792,105.54029752497685,5936.724045321228,1.264830530442665,611.0611863674901,0.0776747960733628,0.08060311024871766
2,9.107493849564271,86.95844133927403,3539.0328240961994,1.2400986897918536,444.0628919367482,0.10337760732028368,0.08064965217677965
2,6.948117637491785,85.78092402186067,2287.437972490034,1.583266319768388,408.44382574718463,0.2477058982943925,0.1675705439875319
2,9.734077183089468,90.62029583315918,1091.5014295486471,2.0152882120630062,262.97684094992854,0.29798280120860443,0.518199531970328
2,29.386175680689206,98.70961989772952,175.50176984568802,1.0911154071250746,199.1280034677223,0.7336767812350308,0.7233569356440064
2,27.876565261496935,107.10657404885879,859.7794706920628,1.4949965198633015,196.0527957925605,0.19765270315264621,0.34515758699212484
2,27.399833855025598,103.80409532535255,3240.4843198037806,1.1959378457388405,190.96952552973744,0.05261826750213727,0.0732385137476604
2,111.03260361309003,89.73259220485646,4308.787618593146,1.3735389530463968,180.40364486320672,0.05262026656681622,0.053758624110735335
2,117.98110432907094,89.97592204066915,2712.2758769379857,2.3055552349586477,461.50801502817666,0.18047565855269185,0.18086087920000737
2,7.936473435355976,113.63641182994712,4452.09484281378,2.2660703783920217,498.3015907996994,0.10834134371640816,0.2053898969387929
2,7.392067091949556,105.03584159647475,1318.579873276843,1.8909216586454733,262.075643959287,0.21131862407090782,0.22083775246709747
2,10.033340126309561,108.45779008036047,3582.242464182529,1.31566006284159,159.63378390076485,0.05413939739460359,0.05433293352519562
2,26.59119020716321,65.6989454871095,3466.6448721008787,1.1615594124710023,144.98297502705196,0.049371032361936434,0.048102189303795326
2,22.608339786459062,66.1826811417686,1530.3173681299597,2.2907425175740257,462.780153217007,0.26769216764918946,0.23112616030529515
2,55.24333410742228,116.17777333819895,2933.137651805245,1.3289276763036229,492.268003803268,0.08030570640101353,0.06346411564076639
2,52.16855666536688,119.78805207077028,1003.2788326721432,1.3548336042368851,109.46810099671427,0.12588473522128288,0.12660631846258727
2,64.96979831089928,50.16305555964059,2158.6660501950746,1.1634677455264488,200.29192308045856,0.07195807006693358,0.0789429053991972
2,61.54424948221766,51.01396671898916,675.4571699140821,1.3710472494138783,129.9921647674155,0.22450954399461973,0.20843248327923267
2,7.83987839935531,115.0503464255315,1423.9027153826971,1.1317794170232607,412.50992444170214,0.11117026397506272,0.14895720326481537
2,9.88257535609852,119.008377286008,1067.3345815383293,1.4104762727580704,114.18224411571997,0.12172775510891858,0.12683427653241092
2,58.9327904940641,61.41102083045416,918.8049431791444,1.417259440001873,179.23354874440292,0.2267141670697115,0.25273367333497115
2,56.76085433899053,58.89431631684322,2478.0907695963087,1.2131236028030175,203.98986378335192,0.09203526786672307,0.07922608990911914
2,59.59773881892368,57.39453627734405,500.5294818458516,1.0150000002175,111.0647512554651,0.21416341435496103,0.18654536447321632
2,127.4999999995,124.9167784692865,2537.043182307055,1.146107212523943,1157.3124936311724,0.3499550775393413,0.15426959962317413
2,115.59289438215221,59.67050264494103,536.4327154852044,1.6198706664260076,226.72211732357647,0.40974322472780644,0.46097993670971404
2,121.97384465403526,58.18947853367969,3840.576270858767,1.4730836528708935,376.4359194419023,0.09635297743566776,0.11662148665294017
2,120.32238800617763,60.597566657622856,1719.5895831522676,1.4696585509667712,331.0449312219413,0.16628345294662505,0.22265643493526596
2,117.98687653493985,46.99636370858238,4578.275890595129,2.649861232066901,1146.9104949676494,0.42302255211750267,0.4751949476684248
2,120.59496863279016,47.5870866800289,4205.942344382109,1.327502798629481,723.2959786921916,0.11268399363944832,0.07499190802425745
2,117.22509875212913,48.13998445029511,1745.5663201159668,1.071070022708015,459.2048282153886,0.14335962702597888,0.17908506340190425
2,117.35403242722741,50.7149270794544,581.9343534371934,1.0150000002175,334.79102044704223,0.2446044936755611,0.4628446091086581
2,111.43923544611587,11.32156668274786,2604.507288814425,1.2577929030820443,157.16305283187154,0.07095765245240604,0.07139564140142489
2,107.66742060469615,12.782258351186696,390.55900539462544,1.1009722166135172,105.54496551162202,0.274592797562515,0.2638549940844131
2,51.60576011316949,35.29144435666149,2779.4591715653537,1.2992764396342915,162.0300908631316,0.07087520491761597,0.07010139370229193
2,50.009731676555106,79.21963891746397,3593.717442385957,1.625117414329037,373.1091990524249,0.1274637813834985,0.13979493677559918
2,52.14733421449888,76.8019176120898,2198.276929055327,1.1511739604865565,247.75900514728082,0.09792840395831597,0.10546049101871095
2,38.190322921808594,37.565137218331046,1816.208593740932,1.9913043566988977,765.1996517331731,0.3828344898238535,0.7098826088898015
2,44.1843483064556,34.361637873342644,4722.6288624525,1.5611630532847633,629.5785462625928,0.11321787443215008,0.10174365850252047
2,46.652630330593084,31.360197864471164,788.7775744124208,1.0150000002175,222.11438119174076,0.1882502668055676,0.20012936971037654
2,38.63960059080161,32.95570446743311,6892.190480296091,2.3556843483730634,948.6218864619639,0.14352869089996612,0.29987755736098715
2,63.0354643164968,123.49033962533817,1964.4445974628695,2.5939911406511955,820.0981408956818,0.23581862792455902,0.2631220891451362
2,61.04935570092893,116.17187851088161,2142.713673780001,1.7033384935316214,203.81629575660696,0.11371266608900539,0.10997842001358195
2,64.83406352054409,118.991673048422,4318.027012125288,1.7165234565867185,233.50721153426628,0.06679921939875338,0.06683624383333049
2,26.97687281561229,127.4999999991,1568.1189447129802,1.0150000002175,1265.6980462586946,0.25484431395495344,0.5099064310346361
2,24.35413120544811,127.41315457383942,351.59851592992374,1.0150000002175,751.1748023196822,1.123087506007226,1.4444928291973098
2,29.64470123054756,127.4999999991,1191.9873813228414,1.707766681762215,1123.8056616204374,0.8755370010630897,1.1375384221109404
2,52.60131108209915,92.16437162370134,2230.8898926601287,1.3258049811978474,139.66310261372556,0.07242518835159827,0.07274379497218564
2,49.6650816126259,88.54565698158734,657.2407231384377,1.6408323605786717,155.03616971930168,0.3031124456946234,0.30609683993951664
2,3.8911496214093284,75.63437058417752,1758.5961359050887,1.9182069369713568,409.03671939037787,0.26820703659659,0.3175604690801069
2,2.765452339250013,77.06843505246157,1047.0595182370967,1.190349677250669,378.5411916520354,0.16546378784354404,0.18381879281598207
2,56.65657971946712,85.57665006663314,3397.497759886801,1.7032267222920676,228.98539986385273,0.07750868946422988,0.074826132617976
2,99.01135968112365,116.44862904186908,2502.2180794540623,1.4940039612100227,133.10829268768504,0.06363422228340464,0.06436753313178319
2,95.34818113853107,29.64696292990214,1424.122490749852,1.4082855278631665,422.87668043429727,0.3501439569965758,0.24839299907677542
2,99.18960597934948,29.778582532352406,2880.3762535787823,1.8800662233756618,372.63870880082465,0.24194751082789828,0.15221676468950684
2,96.99437645530611,28.24456526108912,946.3586709755446,1.0631801010185,399.41400070059484,0.2567240065041461,0.2393071311404727
2,104.44369365999152,41.51242698694253,2012.5077169272213,1.7167069665971284,227.00725832921202,0.12690576932615252,0.12212689563128896
2,101.76335901212832,39.36853892513656,3582.836366341633,1.6868114725909773,210.55112305441898,0.07308090776227036,0.07312201001452906
2,98.35674230599781,36.957128940524385,393.2084529265866,1.0150000002175,87.83466136199331,0.20979979032279714,0.20576826216044344
2,82.91821526567348,48.88923715513849,1780.4942617874308,1.3160636519348046,145.05151832559818,0.09967301150095755,0.09805743553691638
2,53.94790205113911,98.39640705373482,2801.134345570088,2.6211175958887445,485.27266323586036,0.18978403279739825,0.19846667166524778
2,52.962468116070575,97.58799659480025,812.1705297903784,1.0711411798945703,223.7994521961503,0.14634804222500253,0.1427643938171406
2,37.44057262373193,40.739651427759085,4940.726649620469,2.8814272173172157,1442.3164802008444,0.6199628963296981,0.3020872138603397
2,42.35570538869161,38.994078148117545,12832.802042459343,2.714481274823983,1490.7086417908843,0.22257554831303344,0.11127762555219362
2,45.43614711001051,39.5856617021126,6272.329227004467,2.8478738664811836,1790.7706482825436,0.16933388182948436,0.1631385455388484
2,120.59091899024754,73.26246721994538,1830.9587717564766,1.3192580315931082,166.56677982920894,0.0842235453861474,0.12602321912006367
2,121.50171285617364,70.41002493046157,669.0968270533656,1.1303544458345274,143.7828936854523,0.14881263236324316,0.230280323047989
2,125.3086986341939,73.30360433226448,866.4231200123509,1.5386788876055226,179.2111559110784,0.22171716641491349,0.20990610863127818
2,0.6224651297375629,119.68175171387556,700.3027300829854,1.4470767752886096,179.9707342341169,0.2967064360665663,0.215950486975767
2,-0.4999999995,123.20622375146456,2360.1580689768352,1.5660283539870388,401.68132089082775,0.2526026448962534,0.10711550633773248
2,82.54206850218459,79.43582823703653,3524.641885330013,1.920119632815519,317.79003536037544,0.09114360484204395,0.08961307901197277
2,108.76342211510996,26.649532936602224,3493.8821716861817,1.6918999919093347,315.68767108981024,0.11929189697115196,0.13878614755049062
2,110.97737262710582,29.60326905037085,1423.9062973987195,1.4103087231115075,575.4976015874527,0.31730951222667525,0.3868877295883039
2,68.55799792661296,126.61363913577586,2243.172384109724,1.323377689998715,222.4657452465376,0.08004806752548688,0.12750781570686956
2,119.18539096966062,55.228582471303895,1517.3494478340886,1.2228931050372458,636.0915567103968,0.22907199869306497,0.21978018207882372
2,117.49597560732333,53.91707187400158,2922.4405744658147,1.6997260392340283,766.7571561925347,0.3265235286832263,0.28009568895454895
2,88.71171295052663,79.83822818041835,1405.2112962295946,1.8322530906730106,242.19483843324923,0.1985470925920673,0.19433008604756072
2,91.37084274803696,82.47841000682538,2021.1339600703282,1.4866450407585425,171.80691310665424,0.09713763865689576,0.09688699372557613
2,127.22496124850174,68.71858803178063,3133.842731596862,1.7197657555411918,385.67409732911824,0.1974943293597656,0.0929585055730872
2,61.992945120984764,36.43467342953893,1448.127212415175,1.3424509800883027,119.26377200886952,0.09832193484761186,0.09826763761576708
2,90.21332335791104,116.8734427237829,2713.0632581948275,1.6869107324305461,190.8786203672902,0.08437658718517808,0.08873772073420637
2,90.42790677919747,113.047799775616,1865.7616642473574,1.601231816782232,162.12374218799118,0.09807032300819375,0.10710062837011979
2,22.50920236284088,109.47623683779346,1448.6837534009264,1.67056490128166,212.1241335794681,0.13809173975045644,0.15089852708293208
2,21.868785527973827,105.95814555006338,1393.3652494554426,1.1890233509458832,109.98915061294053,0.08713148137784278,0.08949955912965031
2,69.64055546527278,74.24866079457425,1821.3553344500879,1.571825974114502,143.0553582050203,0.097033822012271,0.0959303264943201
2,63.24075538409558,69.64639810362156,879.0246865225868,1.4695755370403256,125.58153317638701,0.17528808036820273,0.16622645492471183
2,59.608364574189316,68.77752735540561,7787.505910045175,2.8729694723636294,885.312880173568,0.08191536382052497,0.07585501887893867
2,61.235773177606575,68.33318652116344,497.1021092934166,1.0345490273665534,91.12752317210746,0.19318735237627913,0.19043611763976637
2,108.5179678411073,126.84895496091455,971.0207476544766,1.1561602068705252,132.7957975946486,0.09756156202704183,0.1663517098322891
2,104.73723272481398,127.4999999995,1449.5276247852166,1.470798365264467,355.4395988969229,0.14460058267005352,0.35023255182368884
2,109.43661544825989,85.17768439706688,2668.1732751487903,1.602864778238084,202.97279478006533,0.08387826437250942,0.08817915049796193
2,7.932998430652064,96.50442117450064,2437.1565411572265,2.5454554867784522,722.0793204553705,0.22299786521790854,0.21209116719487206
2,11.552982609565156,95.97167651659214,2401.5943748411014,1.792216146603469,253.81968836509725,0.12202170419744317,0.1191369872077489
2,43.05292826243704,127.49999999718415,3407.365852488572,2.8437477985358592,1230.683839309479,0.2267938458035867,0.5230720507516631
2,47.35080793519487,124.11701232455482,1848.580811047374,1.7678288263518538,181.3902708480469,0.10286710209362779,0.10343537322688999
2,81.89632463991408,13.077204437570138,1188.9840740096793,1.245441179442582,113.63828774407725,0.10847070782386153,0.1075879168110272
2,72.80852725536333,61.78288983098568,1453.7030909034895,1.496192236793904,135.75670471430556,0.11562195924757267,0.11352160839672151
2,86.58381512128227,42.46750547717332,1387.6478939865024,1.2167915892313994,144.6277044982081,0.12951478741091205,0.11142200979892929
2,89.75319524126958,40.71912574001179,1179.3879697616499,1.203832938114361,134.5578818709459,0.13946805575780444,0.11920709173302979
2,88.75310519690336,101.4164773080516,3435.3043517400597,1.342290136646917,146.58493967516043,0.04989387613884213,0.05407490767329227
2,59.35989596451434,0.9325886044579852,413.3925587900737,1.0150000002175,194.8172151564938,0.24194787976491733,0.25206174869735853
2,83.46199071326873,38.898379018267704,151.74302528355412,1.2696729238083329,115.82181320894709,0.7534352375092174,0.7432910355884921
2,91.95118034216415,33.9784840986,2089.3723693567676,1.654596412837502,184.95178524188904,0.10605172243456007,0.10687575853642783
2,124.15055205279239,25.7302680197289,1444.1552890685377,1.2588592473073534,141.79531533641912,0.10717831978363862,0.10748718474326735
2,127.4999999995,23.260986894942278,775.5762611058653,1.1920358486892055,338.1265946699994,0.5476665243830476,0.21520626780487934
2,4.951868111810368,52.76513171021209,100.59325161712229,1.323065997368067,69.98428993799747,0.7319266417036637,0.7303463979133334
2,14.983758797341181,56.11220774358115,892.0194687708779,1.3990124199015601,579.0585979340625,0.2051207723279519,0.25938537688513574
2,106.89627672979627,100.27575251133631,3335.6135844927035,2.1464655115996196,361.54738701218406,0.10392189785749154,0.10244843764673466
2,71.52314903047183,115.6357152472623,2404.49341303091,1.6137889291468466,216.20404492833626,0.10469299264313882,0.09962440853630215
2,55.043186627879706,30.581498173921226,1222.93420756204,1.3289365881849775,157.55899174146754,0.18108920366754697,0.13239862575985575
2,52.124138941328404,29.40243474213231,334.29002333288724,1.0150000002175,126.6999791020365,0.3637127686957671,0.2872127150987859
2,29.02497202507126,53.922515183022774,645.1959685794786,1.0432180477237682,134.9139430264475,0.16895985963590174,0.1604274513971696
2,25.428493651315044,114.58654832252108,1501.906984392252,1.628762682698362,170.7592588623209,0.12318961908106242,0.12438876171990344
2,100.64007680019421,43.58177357943112,1925.8004980957598,1.7588317008356409,218.19857839229226,0.12925519473034236,0.1310376528543689
2,30.459660840896312,48.10572695604013,992.1969802807632,1.3548916366040766,338.074465051231,0.22003814183454004,0.18473671079671544
2,116.15210125254022,86.01906450093796,2265.6869675707267,1.6965214424686494,254.8018103410342,0.12159168411531945,0.12666746751333346
2,34.790021501689274,39.48346653500697,2458.566377822942,1.8265052607600731,434.52080993803526,0.21653163361479602,0.16796757854162025
2,74.13696301460556,78.41162016602189,457.8696290153476,1.0415665666505562,73.1987706189556,0.16014108641303806,0.16135752396068154
2,80.5863558922087,65.02345725216387,2715.6349136612757,2.5114614289554913,726.815874563114,0.16837884300417147,0.1739450125457824
2,18.20376540554366,113.35519788364101,778.1641714462882,1.2205701385573013,93.33921864936244,0.1304930602642492,0.1301409406046274
2,16.48041232437789,124.87221130121878,1108.2340014926147,1.386949356410145,129.4617690755433,0.12116203395744317,0.12405353841414604
2,77.34480269061615,38.23403965624927,2135.5167197127357,2.920261041941728,939.031920535861,0.3060978564243802,0.29462282118539024
2,74.09941247130052,39.7432660445344,1509.4246110264032,1.8225588424303745,211.71492661010075,0.17197173497374582,0.1641436139201341
2,75.24321793512061,23.665994100930746,1038.3962531291675,1.29592203530596,120.70809781388954,0.12941410719003404,0.131103478743968
2,73.78995039174103,19.287889030314716,672.5855631106502,1.2037115548449069,209.01708273871134,0.2529611386954885,0.37110628257334327
2,57.97839723799182,76.19441567856703,3445.379923192688,2.4884061447761505,467.0904889417256,0.13566906526132277,0.12582589470368494
2,63.31872894356112,108.34390459468356,934.0983268096801,1.3260033211938882,115.1688783276082,0.13811948308723443,0.13925377023190813
2,32.43307231924899,104.56024326858511,611.5356760623843,1.0150000002175,90.11172222024987,0.1445114200329813,0.143578754250671
2,111.21588461359919,21.246250317684677,1424.8753581560993,1.4542703027616175,187.55458308952032,0.14682897567970624,0.14968655440002251
2,86.83889866199877,48.65602103341663,2261.286404915339,2.643479428569063,848.1483211704794,0.26018980818531146,0.23922882495496756
2,92.90213109505727,47.42652836566282,1270.7181729199438,1.6449665793925703,183.79608180753937,0.16398739220320052,0.1603952069357055
2,110.126930230313,44.50374966273722,3314.3723420969345,2.5062559003016855,820.4553987232232,0.15209675368319342,0.14929744558833802
2,2.4030086858051374,115.29677216803564,1599.9752502006893,1.619856619056488,192.44645939905686,0.12509201025415329,0.11819464159629271
2,93.61257755855178,42.01731729319334,633.235535416764,1.0190381309238756,92.29473594259662,0.14186032092450043,0.14017363366592894
2,81.49423169260363,106.29053351169448,604.2962423478583,1.0903857914114687,83.5527504232277,0.13898599908946035,0.1402507035476907
2,60.62388748432021,127.4999999995,531.6294113637274,1.100563739627644,237.28441971243151,0.20086103124269072,0.532244555221821
2,87.76467440857553,9.98953684509042,469.02960653585967,1.0704243251791472,87.08416086133471,0.18832144737020234,0.1887387336587079
2,10.948465678724506,71.96474032291238,1472.6738368308218,2.09594163969453,241.65341836535953,0.16889169798340647,0.16557211049846493
2,91.03672056026369,1.169847272225314,1215.597691085583,1.635470117507654,221.59705112200277,0.17610321777344634,0.2253152250613175
2,110.65699138810776,122.00397621431054,917.3412067455379,2.017196345118932,214.282140269125,0.240714770130315,0.23777363977235189
2,72.84950768215168,89.19185467221747,450.268570625847,1.2151169741090464,75.64566162215503,0.18453086645855207,0.18334729994184412
2,124.4695375707437,114.47199896119089,2436.3706963740888,2.749096956066339,1062.430444719321,0.25028846654789894,0.2275937268790106
2,127.49015933433796,99.50223984837083,3471.23736877351,2.793275383250714,1668.5319199398486,0.5549828582372598,0.23380154951636453
2,43.864103286089446,52.87343264318211,1128.002220329661,1.8149206102723303,231.62522560150984,0.19861613692526892,0.19932111290414262
2,59.77626645086847,15.565251285287033,2879.15796517382,3.050375345252451,1362.2047592552258,0.2249883857653057,0.23082709125505496
2,16.615971005667454,101.56411145275483,371.67788161478364,1.0150000002175,137.60347840675897,0.21471470108762616,0.3662403234723637
2,88.10590619479517,19.636889308141363,581.4846672454719,1.335562276926986,111.37107996607631,0.21178350735947457,0.21530598210203628
2,100.84145907084752,113.65899607710459,565.3756813446595,1.7356708417940394,151.45257703699323,0.31674736695365613,0.31020119426590503
2,97.6223530430956,111.85130934618233,985.5218933901975,1.4983919328647,106.83059239616992,0.12573894107061567,0.12813405474080566
2,110.89697949345512,64.01463399058781,1281.610382883926,2.8162139946760636,480.0774976250064,0.5657360018427295,1.2509607984524478
2,111.58333494373683,56.28735579838334,2935.6528155615692,2.6458026905506618,502.94643002851745,0.32375534493437197,0.2906392041333148
2,98.21797581579173,127.4999999995,1853.2739843943887,2.023083020519488,583.5244231425958,0.20835372025141402,0.4867774386665345
2,11.375536147655254,127.35734789988918,3181.0522099920463,2.635506465503487,947.8664420765504,0.1929723327562781,0.4200490728016064
2,51.94384798625187,41.35052532230058,976.3600608954322,1.5373208868517245,174.2921146164915,0.1978253913638263,0.195479465549594
2,126.8516683655426,76.48410882424217,2549.2188034776123,2.2166070777357394,720.4939087971048,0.3712521729230404,0.19576281600710643
2,74.89149992641674,110.21038567817078,568.8505817153647,1.4891956318455435,146.02534028022674,0.2703979237307176,0.284993611339748
2,75.90163524337592,114.17769069412205,2170.177690762588,1.749320670177744,266.59982998918787,0.13529084482433504,0.13174894658453065
2,25.740208484286256,77.53100926287068,789.1980815646154,1.5033820853319109,154.6587853812378,0.22339715899791995,0.22314628142161735
2,55.55617279709453,6.36282233572466,1241.0488927965425,2.115560697662627,260.08120272010075,0.20776599365064413,0.20947647380428644
2,116.826074250418,0.9893463415592073,1505.9123720351552,2.141498783772999,633.2886797205633,0.30798036288067215,0.45689218899632117
2,47.26373592085037,83.33128307522608,854.8719862431409,1.402094201797633,165.4429131516533,0.21200199401507397,0.21078556377382723
2,52.518034082201,84.82257662254901,5464.85893077696,2.995568001571377,1238.696861685035,0.15079719103020656,0.14442747492366562
2,125.13869884533496,45.7180200054217,2427.9083628141175,1.6300729915555057,391.23382918092426,0.16691463269811943,0.15227835308481896
2,113.88596132232887,111.95382305985744,1657.8651757463733,2.2058603875809584,217.7008480290009,0.16497431018621753,0.1921576543852639
2,90.31396077616033,13.120498952943382,974.755307889193,1.8121666297052754,190.05608719207078,0.22264728184371801,0.22494750736899288
2,82.74156536170176,111.05060012278328,2399.033850470995,2.847693110702062,1021.4485637758296,0.22911985983636707,0.250040296399029
2,87.54055158201164,108.16741671000601,669.2976639343423,1.739837204477238,265.33989861191657,0.5409879108600285,0.5170247468317843
2,86.1786346717221,106.88531710909155,345.6610043813164,1.0150000002175,230.07145520311786,0.29343359819781945,0.286613965503837
2,79.4690563439511,56.81222117581617,1514.6589198288614,2.3897608517879134,492.40128478500134,0.2548340347941065,0.26728159888051384
2,122.2649252249309,105.24431478235971,477.45492884503136,1.1871618974891902,93.84798341045526,0.20223703146152539,0.20634029620939406
2,91.82995975246469,57.733906539261135,2893.857776648973,2.6278543705960407,737.0546591337475,0.16650013613022877,0.17245386532187532
2,127.38733040324287,13.739769128730398,1419.9093957778841,2.0126863206838266,702.3717638991608,0.7446596692371868,0.3275371285616418
2,14.205745968676403,83.31725804045607,2436.958682107351,2.6990668272946934,633.0531821085914,0.20716079899626136,0.19843525962573438
2,78.80464261001731,20.631569716582824,1228.8832505367989,1.4784880135261589,152.68592246195064,0.138619913910645,0.1360091696495998
2,21.84571949161199,86.07780638587847,335.5095704430398,1.0150000053114259,79.6484666888011,0.22525804358804555,0.22498412525413575
2,95.74186629805389,120.54457729949637,658.8334054515293,1.1954117529516133,134.99987602070135,0.15501585656951883,0.22329864103344166
2,94.8882527585754,117.09641560585894,569.7079332847976,1.5984886908824139,179.68112903753038,0.32957939100503164,0.4477123519408581
2,35.613483152524694,115.735821321583,855.8505985410357,1.6748501318247884,161.52275899800117,0.2038438360871573,0.2078326138751649
2,97.23785350273162,13.173228923209468,424.93175768457405,1.1641784899099386,87.20881637313494,0.21697809499662854,0.21714411205723988
2,125.1843596539385,79.81645483290927,2193.873238373361,2.7042222039486856,1089.3085247921906,0.4128858024884233,0.3140463105779375
2,114.40430190236397,71.53547533454538,485.0655607005823,1.3086231746623764,87.27142705125006,0.18735128279433114,0.1878291046729889
2,20.269004269413692,55.9521136106752,538.7513046848968,1.2830538550832502,102.86906700426874,0.217629062428837,0.21041611248900566
2,104.88524277506671,94.5945447745861,2149.157002793903,2.373455902771573,483.6917954862114,0.18164576031125865,0.19350454452243376
2,22.78364814015822,124.05506866439698,1540.8944595301869,2.2650875476665324,294.59506307021746,0.24664542972220238,0.31936252135645193
2,17.139974313723044,120.76633447670035,507.0861121517315,1.1571879723496414,80.90090747289692,0.16547359018802743,0.17094787277206108
2,68.6492022711956,40.185471925659925,808.7007011376713,1.667260964104653,169.30736268376717,0.23524056481587902,0.22813502610586076
2,88.97261456336422,27.52720468277564,967.0881447608772,1.8327728593212405,203.19148325808894,0.23502435562383026,0.2378088401004947
