frame,y_px,x_px,flux_adu,sigma_px,se_flux_adu,se_y_px,se_x_px
1,72.34687280606582,13.5326782894524,111839.41081859848,1.3189894986032764,8790.705866695573,0.043045549485167846,0.04551108090006279
1,73.55575171673243,14.79149228752204,183643.33284137872,1.3835720245589718,8188.6643181496665,0.03068109724862968,0.03562445294082241
1,72.27776217469372,12.848057438645876,36654.76616096557,2.4545199771479838,2977.8227639653046,0.05945250399105984,0.09002581067608342
1,73.75565560638097,17.300604915891466,3720.5409010186186,1.386788457264653,2001.9652909802262,0.18565589074991543,0.5403966959799622
1,34.381427331420596,72.9004268058723,30860.675433700213,1.1424187063973952,6883.6591129128965,0.07455505651438706,0.14692737602822423
1,35.6897023609442,71.92481948410746,9383.448799107213,1.051471863323377,5221.666525501094,0.32536595561738296,0.19735112616546244
1,37.73640786307763,76.14209714038925,3519.1183885336213,1.793104387916811,337.3433864854952,0.10745004042609756,0.11873407379971257
1,33.76920553298716,70.30899851439474,32072.354110948516,2.307184110733494,2815.177668088351,0.05575347444983854,0.08046615004303351
1,34.113694883940944,71.148537803175,155028.58172050756,1.3447485838569115,7120.278526826205,0.028907435777404244,0.04286570462354773
1,92.49704639319235,89.24524337364254,829.3716344911802,1.207541528146961,178.41519952786447,0.21257048196832648,0.24267300507764597
1,91.15950910090804,95.65295997817704,55586.87367954662,1.3121612706869201,13348.673912507273,0.03694821744814924,0.14382428680206233
1,90.94523136428664,94.41087734888211,99921.8342071691,1.3599129258707465,13230.102165669197,0.023737557018410894,0.0872126737334218
1,90.1376532308809,94.05981780038769,26552.094814186075,2.638874123544235,1961.8542606151782,0.08410753236797942,0.08398008312846163
1,79.63577100328983,118.10357112953088,7050.592591546601,2.2315089225857925,852.882708330904,0.10858121702128332,0.13767747649015308
1,81.42287166881921,121.67030017060122,70191.47924669918,1.3447394834113808,8834.095389232376,0.023832721572304427,0.0917940539986458
1,78.23011895267136,122.62330798200091,3439.3839079450413,1.4850574647600279,844.9902432513129,0.3399154234652521,0.15886565440472694
1,81.28876753134031,123.0632801322047,44591.1172205608,1.2966067204565934,8980.266003131817,0.032804029565924056,0.13518926870422232
1,52.89537547772632,63.39539418571687,11351.85644003559,1.2172512658694539,455.64681355192005,0.03013163931332296,0.04820671369476214
1,53.74517654952197,65.86925673971223,2241.562237288867,1.3564427420705174,429.7798962151455,0.1286633948903408,0.24233558298475644
1,37.443476202648505,93.39946081134104,3062.7468457084565,2.1928830142024327,461.5188060812584,0.16609042126309462,0.2846645253756989
1,33.64017862456039,98.22963664021691,1106.5343824003871,2.1949709927127254,283.21795831503425,0.5473431740911178,0.366923893485244
1,36.480071699655724,95.92910681870646,6782.273227492681,1.3696666082510973,389.2685413210864,0.040844265881387246,0.05300797381399817
1,13.396683443487513,64.78651108646918,5607.145656797121,1.3330364208766543,177.93739552971516,0.040342976094440264,0.0409096420941751
1,9.794530126045629,91.52768722341408,722.9778954267772,1.849786940465327,269.8511674880273,0.3604302988385542,0.4252529563698318
1,8.52050993809102,86.82202077588742,6337.940313378819,1.323286487122659,196.94843745771223,0.0395476950094643,0.0395077632593484
1,3.8925647340157936,107.96672084149607,1866.8523809874332,1.890738543755791,323.4088657350272,0.2602022498451016,0.23972717745471894
